doc_type;invo_type;doc_number;product_id;invoice_date;invoice_due_date;qty;description;business_id;business_name;business_phone;business_email;business_address;business_country;client_id;first_name;last_name;email;client_address;client_country;currency;subtotal;iva;iva2;taxes;taxes2;other;discount;amount;payment_type;payment_method
Entrante;Orden Servicios;11158998;191;20/02/2011;20/02/2011;7;servicios profesionales;888-545474;Trading standards officer;40824145;email@example.com;East Grant;usa;0;Michael Jacobs;Jason Villarreal;kristinfowler@example.net;05630 Baker Port Suite 077;USA;usd;25,91;0;0;0;0;0;0;25,91;credito;banco
Entrante;Orden Servicios;41976456;107;08/08/1998;08/08/1998;3;servicios profesionales;888-545474;Water engineer;40824145;email@example.com;North Jasmineshire;usa;0;Kayla Romero;Daniel Hines;michael39@example.com;185 Owen Mills Suite 301;USA;usd;28,49;0;0;0;0;0;0;28,49;credito;banco
Entrante;Orden Servicios;55572149;131;06/02/1986;06/02/1986;3;servicios profesionales;888-545474;Programmer, multimedia;40824145;email@example.com;East Sandra;usa;0;Jason Ali;Allison Martinez;brenda86@example.org;8802 Kayla Port;USA;usd;28,85;0;0;0;0;0;0;28,85;credito;banco
Entrante;Orden Servicios;50301584;147;27/07/1994;27/07/1994;3;servicios profesionales;888-545474;Pilot, airline;40824145;email@example.com;West Lisa;usa;0;Angela Castillo;Tracy Fitzgerald;woodscharles@example.org;49965 Price Avenue;USA;usd;63,82;0;0;0;0;0;0;63,82;credito;banco
Entrante;Orden Servicios;54738706;136;05/06/1980;05/06/1980;5;servicios profesionales;888-545474;Holiday representative;40824145;email@example.com;Tiffanyborough;usa;0;Jackie Green;Michelle Santiago PhD;kkirby@example.com;545 Miller Road Apt. 749;USA;usd;33,92;0;0;0;0;0;0;33,92;credito;banco
Entrante;Orden Servicios;73749318;108;19/10/1995;19/10/1995;9;servicios profesionales;888-545474;Conservation officer, nature;40824145;email@example.com;West Codyland;usa;0;Catherine Daniel;Richard Mcbride;kimberlymartinez@example.com;48353 Garcia Oval;USA;usd;35,99;0;0;0;0;0;0;35,99;credito;banco
Entrante;Orden Servicios;99557997;123;02/10/1970;02/10/1970;7;servicios profesionales;888-545474;Civil engineer, contracting;40824145;email@example.com;Burnsland;usa;0;Chad Barnes;Maria Cooley;josephjohnson@example.net;41937 Heather Estates;USA;usd;71,83;0;0;0;0;0;0;71,83;credito;banco
Entrante;Orden Servicios;21549625;198;01/09/1973;01/09/1973;3;servicios profesionales;888-545474;Visual merchandiser;40824145;email@example.com;Masonshire;usa;0;George Shaw;Daniel Callahan;whiterobert@example.com;604 Barbara Canyon Apt. 588;USA;usd;62,1;0;0;0;0;0;0;62,1;credito;banco
Entrante;Orden Servicios;2155180;127;11/11/1981;11/11/1981;6;servicios profesionales;888-545474;Scientist, audiological;40824145;email@example.com;Melissaville;usa;0;Amanda Reyes DDS;Michael Herman;jacqueline56@example.net;35871 Brooks Mews;USA;usd;18,37;0;0;0;0;0;0;18,37;credito;banco
Entrante;Orden Servicios;54111448;177;06/08/1996;06/08/1996;4;servicios profesionales;888-545474;English as a second language teacher;40824145;email@example.com;Patrickmouth;usa;0;John Garcia;Alisha Schroeder;umoore@example.com;9569 Allen Plains Apt. 293;USA;usd;56,03;0;0;0;0;0;0;56,03;credito;banco
Entrante;Orden Servicios;63837063;128;12/10/2020;12/10/2020;7;servicios profesionales;888-545474;Clinical molecular geneticist;40824145;email@example.com;North Michelle;usa;0;Terri Thomas;Nathaniel Hanna;thomas71@example.com;00315 Daniel Loaf;USA;usd;40,53;0;0;0;0;0;0;40,53;credito;banco
Entrante;Orden Servicios;86997683;196;02/01/1973;02/01/1973;4;servicios profesionales;888-545474;Engineer, electronics;40824145;email@example.com;Yangmouth;usa;0;Heather Lara;Nicholas West;yolandashepard@example.org;81934 Sheena Shores Apt. 469;USA;usd;58,16;0;0;0;0;0;0;58,16;credito;banco
Entrante;Orden Servicios;15375551;190;05/02/1990;05/02/1990;3;servicios profesionales;888-545474;Runner, broadcasting/film/video;40824145;email@example.com;Timothymouth;usa;0;Zachary Butler;Christine Douglas;amorales@example.com;755 Arnold River;USA;usd;27,35;0;0;0;0;0;0;27,35;credito;banco
Entrante;Orden Servicios;53917058;170;24/12/2000;24/12/2000;1;servicios profesionales;888-545474;Higher education lecturer;40824145;email@example.com;Frankville;usa;0;Krystal Bowman;Brenda Olson;nicholsonholly@example.org;9973 Sanders Land Suite 910;USA;usd;98,6;0;0;0;0;0;0;98,6;credito;banco
Entrante;Orden Servicios;73357728;124;19/03/2011;19/03/2011;1;servicios profesionales;888-545474;Mining engineer;40824145;email@example.com;South Jamesmouth;usa;0;Lisa Nguyen;Sabrina Elliott;sjones@example.org;986 David Oval Apt. 828;USA;usd;53,56;0;0;0;0;0;0;53,56;credito;banco
Entrante;Orden Servicios;1368604;117;19/12/1985;19/12/1985;9;servicios profesionales;888-545474;Hydrogeologist;40824145;email@example.com;Hallmouth;usa;0;Timothy Anderson;Stephanie Cole;reneerivers@example.net;89896 Lisa Divide Suite 068;USA;usd;85,69;0;0;0;0;0;0;85,69;credito;banco
Entrante;Orden Servicios;66414285;111;26/02/1970;26/02/1970;9;servicios profesionales;888-545474;Public relations officer;40824145;email@example.com;West Tina;usa;0;Gregory Robertson;Veronica Allison;troach@example.com;88721 Erika Overpass Suite 819;USA;usd;53,39;0;0;0;0;0;0;53,39;credito;banco
Entrante;Orden Servicios;22525079;129;14/03/1970;14/03/1970;4;servicios profesionales;888-545474;Actuary;40824145;email@example.com;West Christine;usa;0;Heather Gonzalez;Barry Brown;emilygarcia@example.net;3710 Marilyn Centers Suite 020;USA;usd;62,6;0;0;0;0;0;0;62,6;credito;banco
Entrante;Orden Servicios;41112090;192;30/04/2020;30/04/2020;6;servicios profesionales;888-545474;Public librarian;40824145;email@example.com;North Gloria;usa;0;Melissa Crawford;Michelle Wall;jenniferbenson@example.net;026 Mary Radial;USA;usd;31,85;0;0;0;0;0;0;31,85;credito;banco
Entrante;Orden Servicios;47116696;193;18/10/1993;18/10/1993;1;servicios profesionales;888-545474;Barrister;40824145;email@example.com;East Tracy;usa;0;Cheryl Hunt;Edward Padilla;willisjonathan@example.org;4310 Hunter Springs;USA;usd;19,59;0;0;0;0;0;0;19,59;credito;banco
Entrante;Orden Servicios;83127960;198;02/02/1999;02/02/1999;1;servicios profesionales;888-545474;Animal technologist;40824145;email@example.com;West Christian;usa;0;Heather Lowe;Jerry Zavala;davidrivera@example.net;376 Jason Lake Suite 664;USA;usd;83,45;0;0;0;0;0;0;83,45;credito;banco
Entrante;Orden Servicios;99754136;112;29/11/1992;29/11/1992;9;servicios profesionales;888-545474;Charity officer;40824145;email@example.com;Port Rebeccaville;usa;0;Colleen Jones;Cassandra Williams;lewisandrea@example.net;10723 Heather Plain;USA;usd;36,25;0;0;0;0;0;0;36,25;credito;banco
Entrante;Orden Servicios;57785998;134;03/07/2018;03/07/2018;6;servicios profesionales;888-545474;Development worker, international aid;40824145;email@example.com;East Jonathanchester;usa;0;Gerald Tyler;Michael Lawson;michellegonzalez@example.com;4223 Russell Gardens;USA;usd;17,89;0;0;0;0;0;0;17,89;credito;banco
Entrante;Orden Servicios;77496171;146;30/08/1990;30/08/1990;7;servicios profesionales;888-545474;Counselling psychologist;40824145;email@example.com;Tylerside;usa;0;Jacqueline Golden;Paul Eaton;sbrown@example.net;1219 White Branch;USA;usd;21,4;0;0;0;0;0;0;21,4;credito;banco
Entrante;Orden Servicios;86320320;170;27/10/1993;27/10/1993;5;servicios profesionales;888-545474;Best boy;40824145;email@example.com;Meyerfurt;usa;0;Annette Blanchard;Jessica Mendoza;phammegan@example.com;15213 Lauren Stream Suite 636;USA;usd;99,51;0;0;0;0;0;0;99,51;credito;banco
Entrante;Orden Servicios;11083122;169;02/06/1970;02/06/1970;8;servicios profesionales;888-545474;Estate manager/land agent;40824145;email@example.com;Port Vanessastad;usa;0;Lisa Bowman;Mark Willis PhD;michael27@example.com;2422 Reese Turnpike;USA;usd;24,83;0;0;0;0;0;0;24,83;credito;banco
Entrante;Orden Servicios;36123308;149;31/01/1984;31/01/1984;7;servicios profesionales;888-545474;Chiropractor;40824145;email@example.com;East Eric;usa;0;Rhonda Reed;Dawn Wallace;belindawheeler@example.com;0203 Rodriguez Lights Suite 713;USA;usd;14,68;0;0;0;0;0;0;14,68;credito;banco
Entrante;Orden Servicios;45160578;163;14/01/2005;14/01/2005;2;servicios profesionales;888-545474;Acupuncturist;40824145;email@example.com;Lanceshire;usa;0;Jessica Porter;Sherry Russell;anna27@example.com;402 Fischer Courts Apt. 487;USA;usd;51,36;0;0;0;0;0;0;51,36;credito;banco
Entrante;Orden Servicios;13593070;146;17/12/2012;17/12/2012;9;servicios profesionales;888-545474;Web designer;40824145;email@example.com;Lake Michaelmouth;usa;0;Jacob Perez;John Baker DDS;dicksonzachary@example.org;047 Denise Parkway;USA;usd;66,22;0;0;0;0;0;0;66,22;credito;banco
Entrante;Orden Servicios;13919719;161;22/04/1973;22/04/1973;3;servicios profesionales;888-545474;Medical illustrator;40824145;email@example.com;Millerfort;usa;0;Joel Holland;Haley Davidson;ginahayes@example.org;83736 Diaz Lodge Apt. 154;USA;usd;43,63;0;0;0;0;0;0;43,63;credito;banco
Entrante;Orden Servicios;68912024;111;29/12/2009;29/12/2009;9;servicios profesionales;888-545474;Passenger transport manager;40824145;email@example.com;South Alexandramouth;usa;0;Tiffany Williams;Denise Torres;courtney13@example.com;8497 Jeffery Square;USA;usd;97,11;0;0;0;0;0;0;97,11;credito;banco
Entrante;Orden Servicios;68723422;124;19/12/1991;19/12/1991;8;servicios profesionales;888-545474;Hospital pharmacist;40824145;email@example.com;New Stephenhaven;usa;0;Matthew Gibson;Laura Ryan;ianwells@example.org;94628 Sarah Manors;USA;usd;7,68;0;0;0;0;0;0;7,68;credito;banco
Entrante;Orden Servicios;36794942;110;30/07/1976;30/07/1976;6;servicios profesionales;888-545474;Glass blower/designer;40824145;email@example.com;East Keith;usa;0;Savannah Anderson;Aaron Johnson;evansshawn@example.com;7485 Tyler Spurs;USA;usd;27,08;0;0;0;0;0;0;27,08;credito;banco
Entrante;Orden Servicios;69467578;190;10/08/2006;10/08/2006;2;servicios profesionales;888-545474;Marine scientist;40824145;email@example.com;Lake Patricia;usa;0;David Edwards;Dr. Rebecca Odonnell;yfreeman@example.net;9923 Lisa Forest;USA;usd;36,93;0;0;0;0;0;0;36,93;credito;banco
Entrante;Orden Servicios;67658503;176;18/02/2005;18/02/2005;1;servicios profesionales;888-545474;Engineer, production;40824145;email@example.com;New Amyview;usa;0;Katherine Evans;Tracy Moody;wrightmichelle@example.org;80138 Randy Mountain;USA;usd;41,7;0;0;0;0;0;0;41,7;credito;banco
Entrante;Orden Servicios;78855731;158;18/09/1991;18/09/1991;5;servicios profesionales;888-545474;Conservation officer, nature;40824145;email@example.com;Kristenville;usa;0;Mr. Adrian Adams;David Gentry;william29@example.net;00615 Roger Well Suite 983;USA;usd;49,84;0;0;0;0;0;0;49,84;credito;banco
Entrante;Orden Servicios;91672889;104;26/11/1986;26/11/1986;8;servicios profesionales;888-545474;Warehouse manager;40824145;email@example.com;North Michaelmouth;usa;0;Erik Sanchez;Anthony Hansen;dbaker@example.com;413 Joshua Roads;USA;usd;19,56;0;0;0;0;0;0;19,56;credito;banco
Entrante;Orden Servicios;53443960;182;14/03/1978;14/03/1978;8;servicios profesionales;888-545474;Network engineer;40824145;email@example.com;Wallermouth;usa;0;Darren Miller;Dwayne Ramsey;toni65@example.net;289 Huffman Plains;USA;usd;98,16;0;0;0;0;0;0;98,16;credito;banco
Entrante;Orden Servicios;78187023;118;18/06/1980;18/06/1980;1;servicios profesionales;888-545474;Radiographer, therapeutic;40824145;email@example.com;Johnhaven;usa;0;Brian George;Michelle Dunn;woodwardtimothy@example.org;1602 Robert Field Apt. 347;USA;usd;31,35;0;0;0;0;0;0;31,35;credito;banco
Entrante;Orden Servicios;45365713;175;18/11/2017;18/11/2017;2;servicios profesionales;888-545474;Surveyor, mining;40824145;email@example.com;Erikafurt;usa;0;Christopher Taylor;Corey Jones;william00@example.org;0268 Robert Wells Suite 592;USA;usd;31,16;0;0;0;0;0;0;31,16;credito;banco
Entrante;Orden Servicios;95243559;151;11/09/1974;11/09/1974;5;servicios profesionales;888-545474;Broadcast journalist;40824145;email@example.com;East Karenburgh;usa;0;Steven Anderson;William Knight;michellehiggins@example.com;8234 Hall Pine Apt. 013;USA;usd;87,49;0;0;0;0;0;0;87,49;credito;banco
Entrante;Orden Servicios;58502280;115;01/05/1982;01/05/1982;9;servicios profesionales;888-545474;Event organiser;40824145;email@example.com;Riversmouth;usa;0;Wanda Chambers;Amanda Cole;robin86@example.org;537 Alyssa Plaza;USA;usd;83,73;0;0;0;0;0;0;83,73;credito;banco
Entrante;Orden Servicios;21416248;118;09/10/1989;09/10/1989;7;servicios profesionales;888-545474;Horticulturist, amenity;40824145;email@example.com;North Julieside;usa;0;Krystal Gregory;Amanda Humphrey;rasmussentroy@example.com;0535 Wiley Walks Apt. 051;USA;usd;66,75;0;0;0;0;0;0;66,75;credito;banco
Entrante;Orden Servicios;34474013;196;25/03/1998;25/03/1998;5;servicios profesionales;888-545474;Private music teacher;40824145;email@example.com;Lake Tracietown;usa;0;Scott Becker;Sara Allen;kimberlylee@example.net;0675 Hernandez Pines Suite 277;USA;usd;71,65;0;0;0;0;0;0;71,65;credito;banco
Entrante;Orden Servicios;46633644;127;26/03/1988;26/03/1988;5;servicios profesionales;888-545474;Statistician;40824145;email@example.com;Lake Sherry;usa;0;April Fox;Mrs. Whitney Fox;zlowe@example.net;55587 Miller Turnpike Suite 594;USA;usd;99,07;0;0;0;0;0;0;99,07;credito;banco
Entrante;Orden Servicios;60084156;144;08/06/1997;08/06/1997;1;servicios profesionales;888-545474;Product designer;40824145;email@example.com;North Jeffrey;usa;0;Michael Harris;Dustin Allen;hurstpatrick@example.com;52072 Courtney Club;USA;usd;68,74;0;0;0;0;0;0;68,74;credito;banco
Entrante;Orden Servicios;26611396;189;19/07/1989;19/07/1989;1;servicios profesionales;888-545474;Public librarian;40824145;email@example.com;West Alexis;usa;0;Dana Miller;Donna Williams;kellypowell@example.net;6303 Richard Estate;USA;usd;66,49;0;0;0;0;0;0;66,49;credito;banco
Entrante;Orden Servicios;45428296;145;13/12/2020;13/12/2020;6;servicios profesionales;888-545474;Personal assistant;40824145;email@example.com;Jamesbury;usa;0;Douglas Cook;Bryan Perez;yle@example.com;094 Martin Spur;USA;usd;34,93;0;0;0;0;0;0;34,93;credito;banco
Entrante;Orden Servicios;50964314;174;25/11/1994;25/11/1994;2;servicios profesionales;888-545474;Surveyor, building;40824145;email@example.com;North Heathertown;usa;0;Felicia Powell;Joseph Watts Jr.;klee@example.com;50954 Anthony Shores;USA;usd;94,58;0;0;0;0;0;0;94,58;credito;banco
Entrante;Orden Servicios;33098197;146;24/02/2021;24/02/2021;7;servicios profesionales;888-545474;Transport planner;40824145;email@example.com;Sarahton;usa;0;Destiny Armstrong;Steven Thompson;robinsonalbert@example.net;009 Cook Inlet;USA;usd;22,58;0;0;0;0;0;0;22,58;credito;banco
Entrante;Orden Servicios;11835851;134;10/11/1982;10/11/1982;4;servicios profesionales;888-545474;Games developer;40824145;email@example.com;Rhodesland;usa;0;Kimberly Howell;Joseph Holder;joneslinda@example.org;63776 Kristine Bridge;USA;usd;17,47;0;0;0;0;0;0;17,47;credito;banco
Entrante;Orden Servicios;65384411;122;23/08/2019;23/08/2019;1;servicios profesionales;888-545474;Engineer, manufacturing;40824145;email@example.com;North Donaldview;usa;0;Douglas Hanson;Steven Bennett;xfloyd@example.com;6439 Riley Crossing Apt. 529;USA;usd;81,56;0;0;0;0;0;0;81,56;credito;banco
Entrante;Orden Servicios;52855184;174;27/05/1990;27/05/1990;8;servicios profesionales;888-545474;Company secretary;40824145;email@example.com;South Crystal;usa;0;Wendy Estrada;John Lester IV;johngreen@example.net;951 Martinez Square;USA;usd;17,31;0;0;0;0;0;0;17,31;credito;banco
Entrante;Orden Servicios;87310573;177;09/03/2009;09/03/2009;2;servicios profesionales;888-545474;Purchasing manager;40824145;email@example.com;Lake Stephanie;usa;0;Diana Morales;Amanda Garza;kathryn43@example.net;37665 Nguyen Terrace;USA;usd;64,84;0;0;0;0;0;0;64,84;credito;banco
Entrante;Orden Servicios;70405903;199;24/11/1970;24/11/1970;4;servicios profesionales;888-545474;Surveyor, building control;40824145;email@example.com;Pittsfurt;usa;0;Garrett Maynard III;Jacqueline Gonzalez;william11@example.net;07479 Stacey Way Apt. 980;USA;usd;73,66;0;0;0;0;0;0;73,66;credito;banco
Entrante;Orden Servicios;14307324;120;24/01/2007;24/01/2007;4;servicios profesionales;888-545474;Transport planner;40824145;email@example.com;New Thomashaven;usa;0;Corey Roberts;Jill Kelly;elliottjames@example.com;6171 Martinez Fields;USA;usd;25,25;0;0;0;0;0;0;25,25;credito;banco
Entrante;Orden Servicios;16912854;158;30/06/1993;30/06/1993;9;servicios profesionales;888-545474;Chief Technology Officer;40824145;email@example.com;Jordanburgh;usa;0;Nancy Bartlett;Lisa Dalton;lowebarbara@example.com;36945 Klein Lock;USA;usd;74,66;0;0;0;0;0;0;74,66;credito;banco
Entrante;Orden Servicios;57838397;157;28/11/1995;28/11/1995;1;servicios profesionales;888-545474;Dancer;40824145;email@example.com;Brownville;usa;0;Annette Acevedo;Donna Jones;leesierra@example.net;597 Freeman Orchard;USA;usd;62,08;0;0;0;0;0;0;62,08;credito;banco
Entrante;Orden Servicios;34854273;182;31/01/2008;31/01/2008;5;servicios profesionales;888-545474;Paramedic;40824145;email@example.com;Newmanmouth;usa;0;Rebecca Carter;Bradley Lowery;laurasexton@example.org;54017 Veronica Spurs;USA;usd;32,71;0;0;0;0;0;0;32,71;credito;banco
Entrante;Orden Servicios;87717990;107;20/03/1975;20/03/1975;7;servicios profesionales;888-545474;Air broker;40824145;email@example.com;Abigailbury;usa;0;Christopher Ross;Kelly Roberts;eobrien@example.com;7059 Sanders Pike Apt. 890;USA;usd;81,46;0;0;0;0;0;0;81,46;credito;banco
Entrante;Orden Servicios;41700297;184;29/03/1985;29/03/1985;6;servicios profesionales;888-545474;Sports development officer;40824145;email@example.com;Port Elizabethton;usa;0;Ronald Dennis;Lori Perry;areynolds@example.net;273 Jared Overpass Apt. 286;USA;usd;37,96;0;0;0;0;0;0;37,96;credito;banco
Entrante;Orden Servicios;50248223;119;06/12/1972;06/12/1972;8;servicios profesionales;888-545474;Firefighter;40824145;email@example.com;East Ashleemouth;usa;0;Valerie Montes;Diane Nolan;kgreene@example.org;955 David Light Apt. 026;USA;usd;28,26;0;0;0;0;0;0;28,26;credito;banco
Entrante;Orden Servicios;58569566;114;01/06/1980;01/06/1980;1;servicios profesionales;888-545474;Archaeologist;40824145;email@example.com;Port William;usa;0;Paula Ochoa;Billy Schmidt;reedalicia@example.org;92078 Rich Heights;USA;usd;67,46;0;0;0;0;0;0;67,46;credito;banco
Entrante;Orden Servicios;12290314;195;03/05/1986;03/05/1986;4;servicios profesionales;888-545474;Technical author;40824145;email@example.com;North Robertville;usa;0;Yesenia Williams;Misty Lutz;melissahammond@example.com;11500 Barker Courts Apt. 445;USA;usd;14,74;0;0;0;0;0;0;14,74;credito;banco
Entrante;Orden Servicios;51484644;151;31/03/2007;31/03/2007;6;servicios profesionales;888-545474;Armed forces technical officer;40824145;email@example.com;Lake Andreaport;usa;0;Amanda Lopez;Julie Williams;rogersanna@example.com;9677 Margaret Pass;USA;usd;78,97;0;0;0;0;0;0;78,97;credito;banco
